id,date,hour,from,from_id,text_clean,reply_to_message_id,forwarded_from,edited,sticker_emoji,media_type,reactions
31853,2025-10-17 04:41:43,4,osy (simut),user5384267911,"Aamiin, mereka akan mendapatkan ilmunyh",31828.0,,2025-10-17T06:48:02,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-17T06:48:02'}]}]"
31882,2025-10-17 09:51:20,9,osy (simut),user5384267911,😭😭😭,31860.0,,,,,
31883,2025-10-17 09:51:35,9,osy (simut),user5384267911,WKWKWKWKW,31862.0,,,,,
31884,2025-10-17 09:51:38,9,osy (simut),user5384267911,😈😈😈,,,,,,
31885,2025-10-17 09:51:46,9,osy (simut),user5384267911,Hmz,31864.0,,,,,
31886,2025-10-17 09:51:57,9,osy (simut),user5384267911,Bli yang lashboss tp sayang duet,,,,,,
31887,2025-10-17 09:52:03,9,osy (simut),user5384267911,😢😢😢,31865.0,,,,,
31888,2025-10-17 09:54:37,9,osy (simut),user5384267911,Km apkh kuliah,,,,,,
31905,2025-10-18 06:12:50,6,osy (simut),user5384267911,LUCUUU,31889.0,,2025-10-18T06:53:00,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T06:53:00'}]}]"
31906,2025-10-18 06:12:58,6,osy (simut),user5384267911,Sgt cantik dan imut,,,2025-10-18T06:53:03,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T06:53:03'}]}]"
31907,2025-10-18 06:13:03,6,osy (simut),user5384267911,Mirip ak 🫢🌸,,,2025-10-18T06:53:34,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T06:53:34'}]}]"
31908,2025-10-18 06:13:09,6,osy (simut),user5384267911,Masya Allah,,,,,,
31909,2025-10-18 06:13:20,6,osy (simut),user5384267911,Km lusyu deh kl senyum begituh,,,,,,
31910,2025-10-18 06:13:35,6,osy (simut),user5384267911,Misi mewarnai teknik 😈,31892.0,,,,,
31911,2025-10-18 06:13:52,6,osy (simut),user5384267911,Membuat sendiri,31894.0,,,,,
31912,2025-10-18 06:13:57,6,osy (simut),user5384267911,AHAHAHAHA,31896.0,,,,,
31913,2025-10-18 06:13:59,6,osy (simut),user5384267911,Lucu tp,,,,,,
31914,2025-10-18 06:14:04,6,osy (simut),user5384267911,GEMAASSS,31897.0,,2025-10-18T06:56:57,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T06:56:57'}]}]"
31915,2025-10-18 06:14:20,6,osy (simut),user5384267911,Berwarna demi kelas Pak Aji Soko,,,,,,
31916,2025-10-18 06:15:05,6,osy (simut),user5384267911,Day 3 menjadi Bu guru 😢💔,,,2025-10-18T06:58:00,,video_file,"[{'type': 'emoji', 'count': 1, 'emoji': '❤', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T06:58:00'}]}]"
31924,2025-10-18 07:34:54,7,osy (simut),user5384267911,Manfaapp,31918.0,,2025-10-18T13:02:46,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T13:02:46'}]}]"
31925,2025-10-18 07:34:55,7,osy (simut),user5384267911,T,,,,,,
31926,2025-10-18 07:34:59,7,osy (simut),user5384267911,Yoii,31919.0,,2025-10-18T13:02:49,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T13:02:49'}]}]"
31927,2025-10-18 07:35:15,7,osy (simut),user5384267911,WKWKWKW,31922.0,,,,,
31928,2025-10-18 07:35:18,7,osy (simut),user5384267911,Gpp ttp smngtt,,,2025-10-18T13:02:52,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-18T13:02:52'}]}]"
31929,2025-10-18 07:35:22,7,osy (simut),user5384267911,Iyhh,31923.0,,,,,
31930,2025-10-18 07:35:27,7,osy (simut),user5384267911,Ini anak anaknya pembaik,,,,,,
31931,2025-10-18 07:35:33,7,osy (simut),user5384267911,X TKJ A,,,,,,
31932,2025-10-18 08:22:41,8,osy (simut),user5384267911,8 MENIT LGG,,,,,,
31933,2025-10-18 08:22:48,8,osy (simut),user5384267911,Tp anak anaknya betah sm ak,,,,,,
31934,2025-10-18 08:23:00,8,osy (simut),user5384267911,Bro disuruh double mengajar mtk sekaligus,,,,,,
31935,2025-10-18 08:53:00,8,osy (simut),user5384267911,DIKASIH RISOL,,,,,,
31936,2025-10-18 08:53:30,8,osy (simut),user5384267911,Lucu bgt 😞😞😞,,,,,,
31938,2025-10-18 09:03:56,9,osy (simut),user5384267911,30 menit istirahat q yang sgt berharga,,,,,,
31940,2025-10-18 09:58:14,9,osy (simut),user5384267911,GAK SENGAJA KETAWA,,,,,,
31941,2025-10-18 09:58:20,9,osy (simut),user5384267911,PAS MURIDNYA NGOMONGIN JOMOK,,,,,,
31942,2025-10-18 09:58:25,9,osy (simut),user5384267911,Anjriiitttt,,,,,,
31943,2025-10-18 10:44:45,10,osy (simut),user5384267911,"""Ibu tau Rusdi gak?"" 😭😭😭",,,,,,
31944,2025-10-18 10:44:52,10,osy (simut),user5384267911,"""Ibu boleh gak drama jomok?""",,,,,,
31945,2025-10-18 10:44:56,10,osy (simut),user5384267911,PGN KETAWA,,,,,,
31946,2025-10-18 10:45:04,10,osy (simut),user5384267911,Pas mereka ngomong gt inget si imut,,,,,,
31948,2025-10-18 11:56:31,11,osy (simut),user5384267911,"""Bu kelas lain ada yang dramok gak?""",,,,,,
31949,2025-10-18 11:56:33,11,osy (simut),user5384267911,😢😢😢,,,,,,
31964,2025-10-18 13:21:48,13,osy (simut),user5384267911,😭😭😭,31951.0,,,,,
31965,2025-10-18 13:21:52,13,osy (simut),user5384267911,GAK SENGAJA ANJIR,,,,,,
31966,2025-10-18 13:22:11,13,osy (simut),user5384267911,Ak jwb gtw tp sptnya mereka gk pcy,31952.0,,,,,
31967,2025-10-18 13:22:16,13,osy (simut),user5384267911,Bkn y,31953.0,,,,,
31968,2025-10-18 13:22:52,13,osy (simut),user5384267911,"Jgn ok, bahaya",31956.0,,2025-10-20T19:01:17,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-20T19:01:17'}]}]"
31969,2025-10-18 13:22:56,13,osy (simut),user5384267911,Iyh bu guru,31958.0,,,,,
31970,2025-10-18 13:23:01,13,osy (simut),user5384267911,Gemas yg anak anak skrg,,,,,,
31971,2025-10-18 13:23:17,13,osy (simut),user5384267911,WKWKWK,31960.0,,,,,
31972,2025-10-18 13:23:23,13,osy (simut),user5384267911,Sek udh ada lg bu ai,,,2025-10-20T19:01:33,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-20T19:01:33'}]}]"
31973,2025-10-18 13:24:42,13,osy (simut),user5384267911,Jgn,31962.0,,,,,
31974,2025-10-18 13:24:44,13,osy (simut),user5384267911,😢😢😢,,,,,,
31975,2025-10-18 13:24:50,13,osy (simut),user5384267911,Smpe jam 5,31963.0,,,,,
31976,2025-10-18 13:25:32,13,osy (simut),user5384267911,Pusinggg,,,,,,
31978,2025-10-18 13:28:04,13,osy (simut),user5384267911,Ngamtuk bgt,,,,,,
31979,2025-10-18 17:34:54,17,osy (simut),user5384267911,Bro baru sampe rumah,,,,,,
31980,2025-10-18 17:35:08,17,osy (simut),user5384267911,Tkt di cap guru jomok anjrit sm anak cowok tkj e 😭😭😭,,,,,,
31981,2025-10-18 17:35:27,17,osy (simut),user5384267911,Kepikiran,,,,,,
31997,2025-10-20 15:44:40,15,osy (simut),user5384267911,WOIP,,,,,,
31998,2025-10-20 15:44:43,15,osy (simut),user5384267911,APKH KM OK???,,,,,,
32003,2025-10-20 16:40:53,16,osy (simut),user5384267911,HY BUNGA LUCU 🫢🌸,31999.0,,,,,
32004,2025-10-20 16:40:59,16,osy (simut),user5384267911,Cantik yh,32001.0,,2025-10-20T19:00:36,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-20T19:00:36'}]}]"
32005,2025-10-20 16:41:03,16,osy (simut),user5384267911,Aaokaaayy,32000.0,,,,,
32006,2025-10-20 16:41:06,16,osy (simut),user5384267911,Santai ajaaa,,,2025-10-20T19:00:42,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😁', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-20T19:00:42'}]}]"
32071,2025-10-21 06:46:13,6,osy (simut),user5384267911,😭😭😭,32054.0,,,,,
32072,2025-10-21 06:46:31,6,osy (simut),user5384267911,Gak ekspek ada yang ngomongin jomok dan ak reflek ketawa,,,,,,
32073,2025-10-21 06:46:38,6,osy (simut),user5384267911,Yh bnr...,32056.0,,,,,
32074,2025-10-21 06:47:05,6,osy (simut),user5384267911,Ada kelas pagi sm siang soalnya,32062.0,,,,,
32075,2025-10-21 06:47:18,6,osy (simut),user5384267911,Ambagina 😈,32065.0,,,,,
32095,2025-10-21 09:28:57,9,osy (simut),user5384267911,Ihh knp pada cutiii 😢😢😢,32079.0,,,,,
32096,2025-10-21 09:29:16,9,osy (simut),user5384267911,Jd makin sepi pdhl kelas km asalnya spt rame skli,,,,,,
32097,2025-10-21 09:29:20,9,osy (simut),user5384267911,AHAHAHA,32080.0,,2025-10-21T11:44:11,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-21T11:44:11'}]}]"
32098,2025-10-21 09:29:25,9,osy (simut),user5384267911,🙏🏻🙏🏻🙏🏻,32082.0,,,,,
32099,2025-10-21 09:29:33,9,osy (simut),user5384267911,Iyaa tp ak mah ya gt bro,32083.0,,,,,
32100,2025-10-21 09:29:38,9,osy (simut),user5384267911,Nono,32084.0,,2025-10-21T11:44:22,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-21T11:44:22'}]}]"
32101,2025-10-21 09:29:42,9,osy (simut),user5384267911,Meraaah,32086.0,,,,,
32102,2025-10-21 09:29:51,9,osy (simut),user5384267911,Anjay cuma kamu tiada yang lain,32087.0,,,,,
32103,2025-10-21 09:30:08,9,osy (simut),user5384267911,Aku pake ceruty baby doll,32088.0,,,,,
32104,2025-10-21 09:30:11,9,osy (simut),user5384267911,Sek udah bell,,,,,,
32263,2025-10-22 19:30:01,19,osy (simut),user5384267911,Hi anak Pasundan,32108.0,,2025-10-23T06:00:47,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:00:47'}]}]"
32264,2025-10-22 19:30:21,19,osy (simut),user5384267911,"WKWKWKW, kesalahan pemahaman 🙏🏻🙏🏻🙏🏻",32109.0,,,,,
32265,2025-10-22 19:30:46,19,osy (simut),user5384267911,Gpp berarti baby face,32111.0,,2025-10-23T06:01:04,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:01:04'}]}]"
32266,2025-10-22 19:30:49,19,osy (simut),user5384267911,Tdk baby fish,,,,,,
32267,2025-10-22 19:31:03,19,osy (simut),user5384267911,Ak pas liat yang fotbar itu spt rame bgt,32119.0,,,,,
32268,2025-10-22 19:31:07,19,osy (simut),user5384267911,Gk,32120.0,,2025-10-23T06:01:25,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:01:25'}]}]"
32269,2025-10-22 19:31:16,19,osy (simut),user5384267911,IYA,32123.0,,,,,
32270,2025-10-22 19:31:22,19,osy (simut),user5384267911,Aku difollow murid 😭😭😭,,,,,,
32271,2025-10-22 19:31:32,19,osy (simut),user5384267911,Soalnya pke kaos egk bs,32124.0,,,,,
32272,2025-10-22 19:31:46,19,osy (simut),user5384267911,Stop y,32092.0,,2025-10-23T06:01:59,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:01:59'}]}]"
32273,2025-10-22 19:31:52,19,osy (simut),user5384267911,Janjiku selesai,32093.0,,,,,
32274,2025-10-22 19:32:16,19,osy (simut),user5384267911,"ANJAY BANG KEREN BGT, PROUD OF YOU 😈😈😈🌸🌸🌸",32130.0,,2025-10-23T06:02:09,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:02:09'}]}]"
32275,2025-10-22 19:32:41,19,osy (simut),user5384267911,Ketika orang lain revisi design ini revisi nama file,32134.0,,,,,
32276,2025-10-22 19:32:51,19,osy (simut),user5384267911,Jd mw jg,32137.0,,,,,
32277,2025-10-22 19:33:07,19,osy (simut),user5384267911,Smngt Gina my twinnie sdh acc,,,2025-10-23T06:02:49,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:02:49'}]}]"
32278,2025-10-22 19:33:08,19,osy (simut),user5384267911,😈😈😈,,,,,,
32279,2025-10-22 19:33:15,19,osy (simut),user5384267911,Sptnya iya,32217.0,,,,,
32280,2025-10-22 19:34:00,19,osy (simut),user5384267911,"Jujur ak jg lemes bgt dan sedikit kepikiran krn terlalu baper pas ngajar kelas TO B, ak pgn nangis soalnya anak bnyk murid yang bobo pdhl udh dibangunin tp ak ngerasa tdk dihargai",,,,,,
32281,2025-10-22 19:34:34,19,osy (simut),user5384267911,"Smpe gk sadar ngomong ""kalau kalian gak mau belajar sama saya gapapa, kelas kalian sama bu ai neni aja.""",,,,,,
32282,2025-10-22 19:34:36,19,osy (simut),user5384267911,😢😢😢,,,,,,
32283,2025-10-22 19:34:43,19,osy (simut),user5384267911,Tp skrg kepikiran kok aku gt bgt,,,,,,
32284,2025-10-22 19:34:48,19,osy (simut),user5384267911,YEAAYYY,32231.0,,,,,
32285,2025-10-22 19:34:52,19,osy (simut),user5384267911,Leeburr,32257.0,,,,,
32286,2025-10-22 19:34:56,19,osy (simut),user5384267911,Dan Jum'at jg,,,,,,
32287,2025-10-22 19:35:02,19,osy (simut),user5384267911,MODEL APH,32260.0,,,,,
32288,2025-10-22 19:35:08,19,osy (simut),user5384267911,Asa gak kebengetan ak jd model,,,,,,
32303,2025-10-23 05:54:46,5,osy (simut),user5384267911,Santai sjhh,32298.0,,,,,
32304,2025-10-23 05:55:05,5,osy (simut),user5384267911,Nnti ak ngapainnn,32299.0,,,,,
32323,2025-10-23 06:36:16,6,osy (simut),user5384267911,Eh tdk merepotkann,32306.0,,,,,
32324,2025-10-23 06:36:24,6,osy (simut),user5384267911,Kl mau dgn ak ayo 🫢,,,,,,
32325,2025-10-23 06:36:41,6,osy (simut),user5384267911,Sedih 😢,32308.0,,2025-10-23T06:40:46,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:40:46'}]}]"
32326,2025-10-23 06:36:51,6,osy (simut),user5384267911,GTW,32309.0,,,,,
32327,2025-10-23 06:36:54,6,osy (simut),user5384267911,ADUH,,,,,,
32328,2025-10-23 06:37:04,6,osy (simut),user5384267911,Iyh,32310.0,,,,,
32329,2025-10-23 06:37:09,6,osy (simut),user5384267911,AGAHAAHHAAG,32311.0,,,,,
32330,2025-10-23 06:37:15,6,osy (simut),user5384267911,=D,32312.0,,,,,
32331,2025-10-23 06:37:30,6,osy (simut),user5384267911,"Yakan, bebal",32316.0,,2025-10-23T06:41:35,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-23T06:41:35'}]}]"
32332,2025-10-23 06:37:49,6,osy (simut),user5384267911,"Diem ajh, tp ak lupa nanya mau bljr dgn ak atau bu a.i",32318.0,,,,,
32333,2025-10-23 06:38:00,6,osy (simut),user5384267911,Wowow mksihh,32319.0,,,,,
32334,2025-10-23 06:38:09,6,osy (simut),user5384267911,AHAHAHA TP BNR,32321.0,,,,,
32343,2025-10-23 07:46:12,7,osy (simut),user5384267911,IYHH,32335.0,,,,,
32344,2025-10-23 07:46:23,7,osy (simut),user5384267911,Ak jg udh muak ke sekolah (baru dua minggu),,,,,,
32345,2025-10-23 07:47:09,7,osy (simut),user5384267911,YAH,32338.0,,,,,
32346,2025-10-23 07:47:14,7,osy (simut),user5384267911,Tdk bs seharian 💔,,,,,,
32347,2025-10-23 07:47:16,7,osy (simut),user5384267911,Utk kpn ituu,,,,,,
32348,2025-10-23 07:47:24,7,osy (simut),user5384267911,Kamu libur hari ap sjh,,,,,,
32349,2025-10-23 07:47:38,7,osy (simut),user5384267911,Tp emng gampang usn ig ak,32340.0,,,,,
32350,2025-10-23 07:47:44,7,osy (simut),user5384267911,Tinggal tulis nama lngsng ad,,,,,,
32351,2025-10-23 07:47:56,7,osy (simut),user5384267911,Duaa,32342.0,,,,,
32399,2025-10-24 11:38:20,11,osy (simut),user5384267911,AK JATUH KE GOT 😢😢😢,,,,,,
32400,2025-10-24 11:38:36,11,osy (simut),user5384267911,Kemarin pas hujan ke got,,,,,,
32401,2025-10-24 11:38:45,11,osy (simut),user5384267911,Bnrr,32353.0,,,,,
32402,2025-10-24 11:38:51,11,osy (simut),user5384267911,😞😞😞,32354.0,,,,,
32403,2025-10-24 11:38:57,11,osy (simut),user5384267911,Wow waduh,32356.0,,,,,
32404,2025-10-24 11:39:02,11,osy (simut),user5384267911,Yah...,32357.0,,,,,
32405,2025-10-24 11:39:21,11,osy (simut),user5384267911,Ak minggu utk istirahat krn sabtu full day dn senin msk lg 06:30 💔,,,,,,
32406,2025-10-24 11:39:38,11,osy (simut),user5384267911,Osybillatf_kegopay,32359.0,,2025-10-24T11:39:48,,,
32407,2025-10-24 11:40:07,11,osy (simut),user5384267911,Tri Ferany,,,,,,
32408,2025-10-24 11:40:31,11,osy (simut),user5384267911,"Bnr, ak gk sanggup dgn 8 hari kedepan kl hrs bertemu mereka trs",32361.0,,,,,
32409,2025-10-24 11:40:45,11,osy (simut),user5384267911,Iyaa nnti sj km fotoin ak 🫢,32364.0,,,,,
32410,2025-10-24 11:40:50,11,osy (simut),user5384267911,Utk feeds ig,,,,,,
32411,2025-10-24 11:40:55,11,osy (simut),user5384267911,Ig persahabatan,,,,,,
32412,2025-10-24 11:41:02,11,osy (simut),user5384267911,Atau mw di ig km jg bleh,,,,,,
32413,2025-10-24 11:41:07,11,osy (simut),user5384267911,LUSYUU,32366.0,,,,,
32414,2025-10-24 11:41:26,11,osy (simut),user5384267911,"Cocok yh dia pke pink gt, gemas",,,,,,
32415,2025-10-24 11:41:31,11,osy (simut),user5384267911,Kl ak pke bgitu kusam,,,,,,
32416,2025-10-24 11:41:34,11,osy (simut),user5384267911,😢😢😢,,,,,,
32417,2025-10-24 11:41:45,11,osy (simut),user5384267911,Iyh yuni,32367.0,,,,,
32499,2025-10-25 09:59:20,9,osy (simut),user5384267911,MANTAP ACC BANGG,32423.0,,,,,
32500,2025-10-25 09:59:24,9,osy (simut),user5384267911,Bukan got deh,32425.0,,,,,
32501,2025-10-25 09:59:26,9,osy (simut),user5384267911,Gorong gorong,,,,,,
32502,2025-10-25 09:59:32,9,osy (simut),user5384267911,Kayaknya mau jadi presiden,,,,,,
32503,2025-10-25 09:59:52,9,osy (simut),user5384267911,Tp karena masuknya cuma kaki doang sekarang jadi gak bisa jalan bukan jadi presiden,,,,,,
32504,2025-10-25 10:00:13,10,osy (simut),user5384267911,Cuma perih aja abis jatohnya sama nyut nyutan,32430.0,,,,,
32505,2025-10-25 10:00:32,10,osy (simut),user5384267911,Besokannya sampe sekarang yang gak aman,,,,,,
32506,2025-10-25 10:00:59,10,osy (simut),user5384267911,Masih bisa jalan gitu maksudnya,32504.0,,,,,
32507,2025-10-25 10:02:06,10,osy (simut),user5384267911,Sekarang sakit banget kayak kaku banget linu sakit tapi dipakein apapun yang dioles gak kerasa,,,,,,
32508,2025-10-25 10:02:36,10,osy (simut),user5384267911,Kayak freshcare gt diolesin gak kerasa,,,,,,
32509,2025-10-25 10:02:44,10,osy (simut),user5384267911,Mantap mlm bgt,32431.0,,,,,
32510,2025-10-25 10:03:05,10,osy (simut),user5384267911,Baliknya berarti yh,32435.0,,,,,
32511,2025-10-25 10:03:08,10,osy (simut),user5384267911,Sorenya gt,,,,,,
32512,2025-10-25 10:03:17,10,osy (simut),user5384267911,WKWKWKWK,32437.0,,,,,
32513,2025-10-25 10:03:40,10,osy (simut),user5384267911,Gak kayaknya. Semua aku handle,32438.0,,,,,
32514,2025-10-25 10:04:19,10,osy (simut),user5384267911,"Kl kls yang jomok jujur seru, bkn krn ad si jomok tp emng anak anaknya baik. Ada ceweknya juga yang bantu kalau anak anaknya ribut gitu",32439.0,,,,,
32515,2025-10-25 10:04:29,10,osy (simut),user5384267911,Boonk,32441.0,,,,,
32516,2025-10-25 10:04:37,10,osy (simut),user5384267911,Foto bunga km bgs tuh,,,,,,
32517,2025-10-25 10:04:40,10,osy (simut),user5384267911,Dan hewan,,,,,,
32518,2025-10-25 10:04:57,10,osy (simut),user5384267911,Iya keren ituhhh,32446.0,,,,,
32519,2025-10-25 10:05:01,10,osy (simut),user5384267911,Cantik,,,,,,
32520,2025-10-25 10:05:03,10,osy (simut),user5384267911,Masya Allah,,,2025-10-25T15:36:54,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🔥', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-25T15:36:54'}]}]"
32521,2025-10-25 10:05:13,10,osy (simut),user5384267911,Yuni,32447.0,,2025-10-25T15:36:57,,,"[{'type': 'emoji', 'count': 1, 'emoji': '👀', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-25T15:36:57'}]}]"
32522,2025-10-25 10:05:25,10,osy (simut),user5384267911,Bang kl dari pasko ke unpas gmn bang,32454.0,,,,,
32523,2025-10-25 10:05:37,10,osy (simut),user5384267911,LUCU IH KM,,,,,,
32524,2025-10-25 10:05:40,10,osy (simut),user5384267911,Baik skli,,,,,,
32569,2025-10-26 10:47:52,10,osy (simut),user5384267911,Hi abis balik dari igd,,,,,,
32570,2025-10-26 10:48:24,10,osy (simut),user5384267911,Tahan banting bos,,,,,,
32571,2025-10-26 10:48:43,10,osy (simut),user5384267911,Presiden gorong gorong pt 2,32547.0,,,,,
32572,2025-10-26 10:48:48,10,osy (simut),user5384267911,Aamiin,32549.0,,2025-10-26T11:04:39,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-26T11:04:39'}]}]"
32573,2025-10-26 10:48:56,10,osy (simut),user5384267911,Gtw 😢,32551.0,,,,,
32574,2025-10-26 10:48:59,10,osy (simut),user5384267911,Ak anu,,,,,,
32575,2025-10-26 10:49:02,10,osy (simut),user5384267911,Minta surat sakit,,,,,,
32576,2025-10-26 10:49:16,10,osy (simut),user5384267911,"Kebas gk sie, kl kebal mah ilmu dukun",32552.0,,,,,
32577,2025-10-26 10:49:31,10,osy (simut),user5384267911,Sejam itu dipke jajan 😈,32555.0,,,,,
32578,2025-10-26 10:49:36,10,osy (simut),user5384267911,Gkkkk,32557.0,,,,,
32579,2025-10-26 10:49:43,10,osy (simut),user5384267911,Iri dengki tmn ak sehari cm ngajar sekelas,,,,,,
32580,2025-10-26 10:49:45,10,osy (simut),user5384267911,Kentut,,,,,,
32581,2025-10-26 10:49:50,10,osy (simut),user5384267911,Aamiin,32559.0,,2025-10-26T11:05:50,,,"[{'type': 'emoji', 'count': 1, 'emoji': '🥰', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-26T11:05:50'}]}]"
32582,2025-10-26 10:50:22,10,osy (simut),user5384267911,Skem,32560.0,,2025-10-26T11:05:53,,,"[{'type': 'emoji', 'count': 1, 'emoji': '😢', 'recent': [{'from': '10124481 - Gina Pratiwi', 'from_id': 'user6085595727', 'date': '2025-10-26T11:05:53'}]}]"
